membership_id,person_id,role_id,party_id,coalition_id,contest_id,goes_for_coalition,membership_type,goes_for_reelection,start_date,end_date,is_substitute,parent_membership_id,changed_from_substitute,date_changed_from_substitute
567,567,17,51,-1,17,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
568,568,17,51,-1,17,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
569,569,17,77,-1,17,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
570,570,17,77,-1,17,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
571,571,17,77,-1,17,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
572,572,17,84,-1,17,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
573,573,17,84,-1,17,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
574,574,17,84,-1,17,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
575,575,18,30,-1,18,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
576,576,18,30,-1,18,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
577,577,18,30,-1,18,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
578,578,18,35,-1,18,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
579,579,18,35,-1,18,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
580,580,18,35,-1,18,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
581,581,18,38,-1,18,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
582,582,18,38,-1,18,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
583,583,18,38,-1,18,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
584,584,18,50,-1,18,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
585,585,18,50,-1,18,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
586,586,18,50,-1,18,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
587,587,19,5,-1,19,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
588,588,19,5,-1,19,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
589,589,19,5,-1,19,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
590,590,19,8,-1,19,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
591,591,19,8,-1,19,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
592,592,19,8,-1,19,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
593,593,19,10,-1,19,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
594,594,19,10,-1,19,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
595,595,19,10,-1,19,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
596,596,19,83,-1,19,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
597,597,19,83,-1,19,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
598,598,19,83,-1,19,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
599,599,19,85,-1,19,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
600,600,19,85,-1,19,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
601,601,19,85,-1,19,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
602,602,20,16,-1,20,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
603,603,20,16,-1,20,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
604,604,20,16,-1,20,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
605,605,20,33,-1,20,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
606,606,20,33,-1,20,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
607,607,20,33,-1,20,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
608,608,20,36,-1,20,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
609,609,20,36,-1,20,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
610,610,20,36,-1,20,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
611,611,20,60,-1,20,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
612,612,20,60,-1,20,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
613,613,20,60,-1,20,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
614,614,20,80,-1,20,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
615,615,20,80,-1,20,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
616,616,20,80,-1,20,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
617,617,21,28,-1,21,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
618,618,21,28,-1,21,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
619,619,21,28,-1,21,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
620,620,21,28,-1,21,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
621,621,21,28,-1,21,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
622,622,21,28,-1,21,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
623,623,21,28,-1,21,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
624,624,21,28,-1,21,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
625,625,21,28,-1,21,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
626,626,21,33,-1,21,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
627,627,21,33,-1,21,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
628,628,21,33,-1,21,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
629,629,21,33,-1,21,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
630,630,21,33,-1,21,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
631,631,21,33,-1,21,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
632,632,21,33,-1,21,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
633,633,21,33,-1,21,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
634,634,21,33,-1,21,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
635,635,21,36,-1,21,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
636,636,21,36,-1,21,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
637,637,21,36,-1,21,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
638,638,21,36,-1,21,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
639,639,21,36,-1,21,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
640,640,21,36,-1,21,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
641,641,21,36,-1,21,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
642,642,21,36,-1,21,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
643,643,21,36,-1,21,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
644,644,21,49,-1,21,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
645,645,21,49,-1,21,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
646,646,21,49,-1,21,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
647,647,21,49,-1,21,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
648,648,21,49,-1,21,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
649,649,21,49,-1,21,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
650,650,21,49,-1,21,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
651,651,21,49,-1,21,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
652,652,21,49,-1,21,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
653,653,21,76,-1,21,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
654,654,21,76,-1,21,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
655,655,21,76,-1,21,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
656,656,21,76,-1,21,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
657,657,21,76,-1,21,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
658,658,21,76,-1,21,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
659,659,21,76,-1,21,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
660,660,21,76,-1,21,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
661,661,21,76,-1,21,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
662,662,21,78,-1,21,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
663,663,21,78,-1,21,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
664,664,21,78,-1,21,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
665,665,21,78,-1,21,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
666,666,21,78,-1,21,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
667,667,21,78,-1,21,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
668,668,21,78,-1,21,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
669,669,21,78,-1,21,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
670,670,21,78,-1,21,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
671,671,21,92,-1,21,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
672,672,21,92,-1,21,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
673,673,21,92,-1,21,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
674,674,21,92,-1,21,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
675,675,21,92,-1,21,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
676,676,21,92,-1,21,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
677,677,21,92,-1,21,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
678,678,21,92,-1,21,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
679,679,21,92,-1,21,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
680,680,21,82,-1,21,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
681,681,21,82,-1,21,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
682,682,21,82,-1,21,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
683,683,21,82,-1,21,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
684,684,21,82,-1,21,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
685,685,21,82,-1,21,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
686,686,21,82,-1,21,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
687,687,21,82,-1,21,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
688,688,21,82,-1,21,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
689,689,21,87,-1,21,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
690,690,21,87,-1,21,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
691,691,21,87,-1,21,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
692,692,21,87,-1,21,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
693,693,21,87,-1,21,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
694,694,21,87,-1,21,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
695,695,21,87,-1,21,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
696,696,21,87,-1,21,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
697,697,21,87,-1,21,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
698,698,22,29,-1,22,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
699,699,22,29,-1,22,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
700,700,22,29,-1,22,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
701,701,22,42,-1,22,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
702,702,22,42,-1,22,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
703,703,22,42,-1,22,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
704,704,22,43,-1,22,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
705,705,22,43,-1,22,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
706,706,22,43,-1,22,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
707,707,22,49,-1,22,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
708,708,22,49,-1,22,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
709,709,22,49,-1,22,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
710,710,22,61,-1,22,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
711,711,22,61,-1,22,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
712,712,22,61,-1,22,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
713,713,22,72,-1,22,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
714,714,22,72,-1,22,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
715,715,22,72,-1,22,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
716,716,22,87,-1,22,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
717,717,22,87,-1,22,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
718,718,22,87,-1,22,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
719,719,23,36,-1,23,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
720,720,23,36,-1,23,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
721,721,23,53,-1,23,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
722,722,23,53,-1,23,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
723,723,23,60,-1,23,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
724,724,23,60,-1,23,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
725,725,23,62,-1,23,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
726,726,23,62,-1,23,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
727,727,23,71,-1,23,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
728,728,23,71,-1,23,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
729,729,23,79,-1,23,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
730,730,23,79,-1,23,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
731,731,23,81,-1,23,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
732,732,23,81,-1,23,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
733,733,24,27,-1,24,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
734,734,24,27,-1,24,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
735,735,24,27,-1,24,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
736,736,24,27,-1,24,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
737,737,24,31,-1,24,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
738,738,24,31,-1,24,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
739,739,24,31,-1,24,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
740,740,24,31,-1,24,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
741,741,24,39,-1,24,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
742,742,24,39,-1,24,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
743,743,24,39,-1,24,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
744,744,24,39,-1,24,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
745,745,24,47,-1,24,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
746,746,24,47,-1,24,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
747,747,24,47,-1,24,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
748,748,24,47,-1,24,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
749,749,24,54,-1,24,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
750,750,24,54,-1,24,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
751,751,24,54,-1,24,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
752,752,24,54,-1,24,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
753,753,25,21,-1,25,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
754,754,25,21,-1,25,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
755,755,25,26,-1,25,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
756,756,25,26,-1,25,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
757,757,25,33,-1,25,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
758,758,25,33,-1,25,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
759,759,25,36,-1,25,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
760,760,25,36,-1,25,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
761,761,25,49,-1,25,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
762,762,25,49,-1,25,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
763,763,26,17,-1,26,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
764,764,26,17,-1,26,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
765,765,26,36,-1,26,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
766,766,26,36,-1,26,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
767,767,26,46,-1,26,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
768,768,26,46,-1,26,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
769,769,26,52,-1,26,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
770,770,26,52,-1,26,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
771,771,26,70,-1,26,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
772,772,26,70,-1,26,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
773,773,27,24,-1,27,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
774,774,27,24,-1,27,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
775,775,27,33,-1,27,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
776,776,27,33,-1,27,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
777,777,27,36,-1,27,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
778,778,27,36,-1,27,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
779,779,27,48,-1,27,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
780,780,27,48,-1,27,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
781,781,27,49,-1,27,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
782,782,27,49,-1,27,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
783,783,27,58,-1,27,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
784,784,27,58,-1,27,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
785,785,27,86,-1,27,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
786,786,27,86,-1,27,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
787,787,28,6,-1,28,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
788,788,28,6,-1,28,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
789,789,28,11,-1,28,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
790,790,28,11,-1,28,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
791,791,28,19,-1,28,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
792,792,28,19,-1,28,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
793,793,28,23,-1,28,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
794,794,28,23,-1,28,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
795,795,29,33,-1,29,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
796,796,29,33,-1,29,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
797,797,29,36,-1,29,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
798,798,29,36,-1,29,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
799,799,29,49,-1,29,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
800,800,29,49,-1,29,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
801,801,29,60,-1,29,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
802,802,29,60,-1,29,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
803,803,29,74,-1,29,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
804,804,29,74,-1,29,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
805,805,30,14,-1,30,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
806,806,30,14,-1,30,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
807,807,30,20,-1,30,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
808,808,30,20,-1,30,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
809,809,30,34,-1,30,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
810,810,30,34,-1,30,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
811,811,30,37,-1,30,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
812,812,30,37,-1,30,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
813,813,30,68,-1,30,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
814,814,30,68,-1,30,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
815,815,30,75,-1,30,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
816,816,30,75,-1,30,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
817,817,30,88,-1,30,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
818,818,30,88,-1,30,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
819,819,31,28,-1,31,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
820,820,31,28,-1,31,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
821,821,31,33,-1,31,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
822,822,31,33,-1,31,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
823,823,31,36,-1,31,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
824,824,31,36,-1,31,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
825,825,31,49,-1,31,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
826,826,31,49,-1,31,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
827,827,31,76,-1,31,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
828,828,31,76,-1,31,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
829,829,31,78,-1,31,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
830,830,31,78,-1,31,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
831,831,31,92,-1,31,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
832,832,31,92,-1,31,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
833,833,31,82,-1,31,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
834,834,31,82,-1,31,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
835,835,31,87,-1,31,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
836,836,31,87,-1,31,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
837,837,32,27,-1,32,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
838,838,32,27,-1,32,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
839,839,32,31,-1,32,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
840,840,32,31,-1,32,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
841,841,32,39,-1,32,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
842,842,32,39,-1,32,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
843,843,32,47,-1,32,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
844,844,32,47,-1,32,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
845,845,32,54,-1,32,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
846,846,32,54,-1,32,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
847,847,1,1,-1,1,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
848,848,1,1,-1,1,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
849,849,1,1,-1,1,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
850,850,1,1,-1,1,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
851,851,1,1,-1,1,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
852,852,1,1,-1,1,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
853,853,1,1,-1,1,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
854,854,1,1,-1,1,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
856,856,1,3,-1,1,False,2,False,2021-09-30,2021-11-14,False,-1,False,0001-01-01,
